"Station","Period","Date","SpeciesCode","Replicates","DensityMean","DensitySE"
4,44,"05/02/02",0553,5,0.180,0.1271
4,44,"05/02/02",0556,5,0.010,0.0100
4,44,"05/02/02",0557,5,0.120,0.0875
4,44,"05/02/02",0558,5,0.060,0.0600
4,44,"05/02/02",0574,5,0.000,0.0000
4,44,"05/02/02",0575,5,0.060,0.0367
4,44,"05/02/02",0589,5,0.400,0.1332
4,45,"10/12/02",0024,5,0.180,0.0846
4,45,"10/12/02",0029,5,2.990,0.7644
4,45,"10/12/02",0030,5,6.400,0.9735
4,45,"10/12/02",0066,5,0.030,0.0300
4,45,"10/12/02",0067,5,0.000,0.0000
4,45,"10/12/02",0075,5,0.010,0.0100
4,45,"10/12/02",0081,5,0.000,0.0000
4,45,"10/12/02",0082,5,0.000,0.0000
4,45,"10/12/02",0085,5,0.090,0.0430
4,45,"10/12/02",0089,5,0.010,0.0100
4,45,"10/12/02",0092,5,0.440,0.1122
4,45,"10/12/02",0152,5,0.050,0.0274
4,45,"10/12/02",0553,5,0.310,0.1444
4,45,"10/12/02",0556,5,0.190,0.1166
4,45,"10/12/02",0557,5,0.390,0.3295
4,45,"10/12/02",0558,5,0.130,0.1068
4,45,"10/12/02",0574,5,0.020,0.0122
4,45,"10/12/02",0575,5,0.110,0.1100
4,45,"10/12/02",0589,5,0.350,0.0758
4,46,"05/03/03",0024,5,0.190,0.1409
4,46,"05/03/03",0029,5,2.330,0.8571
4,46,"05/03/03",0030,5,4.630,0.9166
4,46,"05/03/03",0066,5,0.000,0.0000
4,46,"05/03/03",0067,5,0.000,0.0000
4,46,"05/03/03",0075,5,0.000,0.0000
4,46,"05/03/03",0081,5,0.000,0.0000
4,46,"05/03/03",0082,5,0.000,0.0000
4,46,"05/03/03",0085,5,0.070,0.0255
4,46,"05/03/03",0089,5,0.000,0.0000
4,46,"05/03/03",0092,5,0.210,0.0534
4,46,"05/03/03",0152,5,0.030,0.0200
4,46,"05/03/03",0553,5,0.180,0.1210
4,46,"05/03/03",0556,5,0.150,0.0742
4,46,"05/03/03",0557,5,0.010,0.0100
4,46,"05/03/03",0558,5,0.050,0.0316
4,46,"05/03/03",0574,5,0.040,0.0400
4,46,"05/03/03",0575,5,0.030,0.0200
4,46,"05/03/03",0589,5,0.140,0.0292
4,47,"10/17/03",0024,5,0.350,0.1396
4,47,"10/17/03",0029,5,4.390,1.0317
4,47,"10/17/03",0030,5,3.720,0.6756
4,47,"10/17/03",0066,5,0.000,0.0000
4,47,"10/17/03",0067,5,0.000,0.0000
4,47,"10/17/03",0075,5,0.000,0.0000
4,47,"10/17/03",0081,5,0.000,0.0000
4,47,"10/17/03",0082,5,0.000,0.0000
4,47,"10/17/03",0085,5,0.100,0.0758
4,47,"10/17/03",0089,5,0.060,0.0292
4,47,"10/17/03",0092,5,0.150,0.0908
4,47,"10/17/03",0152,5,0.130,0.0300
4,47,"10/17/03",0553,5,0.130,0.0943
4,47,"10/17/03",0556,5,0.080,0.0682
4,47,"10/17/03",0557,5,0.030,0.0300
4,47,"10/17/03",0558,5,0.030,0.0200
4,47,"10/17/03",0574,5,0.000,0.0000
4,47,"10/17/03",0575,5,0.080,0.0515
4,47,"10/17/03",0589,5,0.090,0.0400
4,49,"10/27/04",0024,5,0.320,0.0800
4,49,"10/27/04",0029,5,4.020,0.6763
4,49,"10/27/04",0030,5,3.390,0.7501
4,49,"10/27/04",0066,5,0.000,0.0000
4,49,"10/27/04",0067,5,0.000,0.0000
4,49,"10/27/04",0075,5,0.010,0.0100
4,49,"10/27/04",0081,5,0.000,0.0000
4,49,"10/27/04",0082,5,0.000,0.0000
4,49,"10/27/04",0085,5,0.050,0.0158
4,49,"10/27/04",0089,5,0.000,0.0000
4,49,"10/27/04",0092,5,0.250,0.0806
4,49,"10/27/04",0152,5,0.020,0.0122
4,49,"10/27/04",0553,5,0.320,0.1056
4,49,"10/27/04",0556,5,0.460,0.0967
4,49,"10/27/04",0557,5,0.960,0.1145
4,49,"10/27/04",0558,5,0.150,0.0570
4,49,"10/27/04",0574,5,0.110,0.0557
4,49,"10/27/04",0575,5,0.120,0.0300
4,49,"10/27/04",0589,5,0.920,0.0800
4,50,"05/10/05",0024,5,0.290,0.1259
4,50,"05/10/05",0029,5,3.070,0.7643
4,50,"05/10/05",0030,5,2.630,0.3315
4,50,"05/10/05",0066,5,0.000,0.0000
4,50,"05/10/05",0067,5,0.000,0.0000
4,50,"05/10/05",0075,5,0.000,0.0000
4,50,"05/10/05",0081,5,0.000,0.0000
4,50,"05/10/05",0082,5,0.000,0.0000
4,50,"05/10/05",0085,5,0.040,0.0400
4,50,"05/10/05",0089,5,0.070,0.0255
4,50,"05/10/05",0092,5,0.230,0.0464
4,50,"05/10/05",0152,5,0.220,0.1338
4,50,"05/10/05",0553,5,0.340,0.1676
4,50,"05/10/05",0556,5,0.620,0.2630
4,50,"05/10/05",0557,5,0.020,0.0200
4,50,"05/10/05",0558,5,0.000,0.0000
4,50,"05/10/05",0574,5,0.040,0.0100
4,50,"05/10/05",0575,5,0.080,0.0561
4,50,"05/10/05",0589,5,0.400,0.0775
4,51,"10/18/05",0024,5,0.660,0.1259
4,51,"10/18/05",0029,5,6.600,2.7988
4,51,"10/18/05",0030,5,3.610,0.7724
4,51,"10/18/05",0066,5,0.010,0.0100
4,51,"10/18/05",0067,5,0.000,0.0000
4,51,"10/18/05",0075,5,0.020,0.0122
4,51,"10/18/05",0081,5,0.000,0.0000
4,51,"10/18/05",0082,5,0.000,0.0000
4,51,"10/18/05",0085,5,0.060,0.0292
4,51,"10/18/05",0089,5,0.000,0.0000
4,51,"10/18/05",0092,5,0.490,0.1600
4,51,"10/18/05",0152,5,0.190,0.0954
4,51,"10/18/05",0553,5,0.110,0.0857
4,51,"10/18/05",0556,5,0.390,0.2821
4,51,"10/18/05",0557,5,0.000,0.0000
4,51,"10/18/05",0558,5,0.010,0.0100
4,51,"10/18/05",0574,5,0.020,0.0200
4,51,"10/18/05",0575,5,0.020,0.0122
4,51,"10/18/05",0589,5,0.370,0.0815
4,52,"04/19/06",0024,5,0.800,0.0725
4,52,"04/19/06",0029,5,4.080,1.1807
4,52,"04/19/06",0030,5,2.970,0.6051
4,52,"04/19/06",0066,5,0.000,0.0000
4,52,"04/19/06",0067,5,0.000,0.0000
4,52,"04/19/06",0075,5,0.100,0.0418
4,52,"04/19/06",0081,5,0.000,0.0000
4,52,"04/19/06",0082,5,0.000,0.0000
4,52,"04/19/06",0085,5,0.020,0.0122
4,52,"04/19/06",0089,5,0.070,0.0339
4,52,"04/19/06",0092,5,0.200,0.0652
4,52,"04/19/06",0152,5,0.150,0.0418
4,52,"04/19/06",0553,5,0.130,0.0644
4,52,"04/19/06",0556,5,0.200,0.0316
4,52,"04/19/06",0557,5,0.060,0.0400
4,52,"04/19/06",0558,5,0.310,0.1720
4,52,"04/19/06",0574,5,0.040,0.0400
4,52,"04/19/06",0575,5,0.000,0.0000
4,52,"04/19/06",0589,5,0.250,0.0224
4,53,"10/17/06",0024,5,0.810,0.1907
4,53,"10/17/06",0029,5,5.370,2.1296
4,53,"10/17/06",0030,5,3.690,0.5575
4,53,"10/17/06",0066,5,0.000,0.0000
4,53,"10/17/06",0067,5,0.000,0.0000
4,53,"10/17/06",0075,5,0.020,0.0200
4,53,"10/17/06",0081,5,0.000,0.0000
4,53,"10/17/06",0082,5,0.000,0.0000
4,53,"10/17/06",0085,5,0.020,0.0122
4,53,"10/17/06",0089,5,0.000,0.0000
4,53,"10/17/06",0092,5,0.390,0.1623
4,53,"10/17/06",0152,5,0.160,0.0332
4,53,"10/17/06",0553,5,0.240,0.0857
4,53,"10/17/06",0556,5,0.590,0.3096
4,53,"10/17/06",0557,5,1.750,0.4399
4,53,"10/17/06",0558,5,0.130,0.0624
4,53,"10/17/06",0574,5,0.000,0.0000
4,53,"10/17/06",0575,5,0.050,0.0274
4,53,"10/17/06",0589,5,0.990,0.2266
4,54,"05/02/07",0024,5,0.850,0.2264
4,54,"05/02/07",0029,5,7.140,2.0061
4,54,"05/02/07",0030,5,4.850,0.9196
4,54,"05/02/07",0066,5,0.000,0.0000
4,54,"05/02/07",0067,5,0.000,0.0000
4,54,"05/02/07",0075,5,0.000,0.0000
4,54,"05/02/07",0081,5,0.000,0.0000
4,54,"05/02/07",0082,5,0.000,0.0000
4,54,"05/02/07",0085,5,0.010,0.0100
4,54,"05/02/07",0089,5,0.090,0.0458
4,54,"05/02/07",0092,5,0.460,0.1239
4,54,"05/02/07",0152,5,0.060,0.0292
4,54,"05/02/07",0553,5,0.120,0.0406
4,54,"05/02/07",0556,5,0.340,0.1742
4,54,"05/02/07",0557,5,0.410,0.1946
4,54,"05/02/07",0558,5,0.030,0.0200
4,54,"05/02/07",0574,5,0.010,0.0100
4,54,"05/02/07",0575,5,0.060,0.0367
4,54,"05/02/07",0589,5,0.330,0.0917
4,55,"11/03/07",0024,5,0.960,0.1166
4,55,"11/03/07",0029,5,5.330,1.2197
4,55,"11/03/07",0030,5,4.090,1.0416
4,55,"11/03/07",0066,5,0.000,0.0000
4,55,"11/03/07",0067,5,0.000,0.0000
4,55,"11/03/07",0075,5,0.020,0.0200
4,55,"11/03/07",0081,5,0.000,0.0000
4,55,"11/03/07",0082,5,0.000,0.0000
4,55,"11/03/07",0085,5,0.030,0.0122
4,55,"11/03/07",0089,5,0.020,0.0122
4,55,"11/03/07",0092,5,0.270,0.0718
4,55,"11/03/07",0152,5,0.070,0.0339
4,55,"11/03/07",0553,5,0.180,0.0583
4,55,"11/03/07",0556,5,0.440,0.1965
4,55,"11/03/07",0557,5,0.480,0.1480
4,55,"11/03/07",0558,5,0.110,0.0367
4,55,"11/03/07",0574,5,0.000,0.0000
4,55,"11/03/07",0575,5,0.050,0.0274
4,55,"11/03/07",0589,5,0.480,0.0583
4,56,"05/19/08",0024,5,0.720,0.2528
4,56,"05/19/08",0029,5,3.240,0.4509
4,56,"05/19/08",0030,5,4.520,1.0039
4,56,"05/19/08",0066,5,0.000,0.0000
4,56,"05/19/08",0067,5,0.030,0.0122
4,56,"05/19/08",0075,5,0.170,0.1356
4,56,"05/19/08",0081,5,0.000,0.0000
4,56,"05/19/08",0082,5,0.000,0.0000
4,56,"05/19/08",0085,5,0.010,0.0100
4,56,"05/19/08",0089,5,0.030,0.0200
4,56,"05/19/08",0092,5,0.170,0.1044
4,56,"05/19/08",0152,5,0.010,0.0100
4,56,"05/19/08",0553,5,0.120,0.0718
4,56,"05/19/08",0556,5,0.480,0.2503
4,56,"05/19/08",0557,5,0.360,0.0900
4,56,"05/19/08",0558,5,0.460,0.3144
4,56,"05/19/08",0574,5,0.010,0.0100
4,56,"05/19/08",0575,5,0.090,0.0485
4,56,"05/19/08",0589,5,0.440,0.0678
4,57,"10/21/08",0024,5,0.720,0.0875
4,57,"10/21/08",0029,5,4.300,1.4079
4,57,"10/21/08",0030,5,3.680,0.9559
4,57,"10/21/08",0066,5,0.000,0.0000
4,57,"10/21/08",0067,5,0.030,0.0200
4,57,"10/21/08",0075,5,0.030,0.0200
4,57,"10/21/08",0081,5,0.000,0.0000
4,57,"10/21/08",0082,5,0.000,0.0000
4,57,"10/21/08",0085,5,0.030,0.0300
4,57,"10/21/08",0089,5,0.000,0.0000
4,57,"10/21/08",0092,5,0.220,0.0561
4,57,"10/21/08",0152,5,0.030,0.0200
4,57,"10/21/08",0553,5,0.230,0.0682
4,57,"10/21/08",0556,5,0.830,0.3473
4,57,"10/21/08",0557,5,0.320,0.0604
4,57,"10/21/08",0558,5,0.120,0.0752
4,57,"10/21/08",0574,5,0.060,0.0367
4,57,"10/21/08",0575,5,0.030,0.0200
4,57,"10/21/08",0589,5,0.320,0.1290
4,60,"06/29/10",0024,5,0.950,0.2868
4,60,"06/29/10",0029,5,3.390,0.6196
4,60,"06/29/10",0030,5,6.710,1.2978
4,60,"06/29/10",0066,5,0.000,0.0000
4,60,"06/29/10",0067,5,0.000,0.0000
4,60,"06/29/10",0075,5,0.180,0.1032
4,60,"06/29/10",0081,5,0.000,0.0000
4,60,"06/29/10",0082,5,0.000,0.0000
4,60,"06/29/10",0085,5,0.040,0.0292
4,60,"06/29/10",0089,5,0.150,0.0652
4,60,"06/29/10",0092,5,0.300,0.1151
4,60,"06/29/10",0152,5,0.060,0.0245
4,60,"06/29/10",0553,5,0.270,0.1147
4,60,"06/29/10",0556,5,0.990,0.3295
4,60,"06/29/10",0557,5,0.020,0.0122
4,60,"06/29/10",0558,5,0.140,0.0731
4,60,"06/29/10",0574,5,0.150,0.0224
4,60,"06/29/10",0575,5,0.040,0.0292
4,60,"06/29/10",0589,5,0.210,0.0872
4,61,"12/14/10",0024,5,0.680,0.1221
4,61,"12/14/10",0029,5,3.430,0.8120
4,61,"12/14/10",0030,5,11.970,3.6171
4,61,"12/14/10",0066,5,0.010,0.0100
4,61,"12/14/10",0067,5,0.000,0.0000
4,61,"12/14/10",0075,5,0.040,0.0100
4,61,"12/14/10",0081,5,0.000,0.0000
4,61,"12/14/10",0082,5,0.000,0.0000
4,61,"12/14/10",0085,5,0.030,0.0122
4,61,"12/14/10",0089,5,0.010,0.0100
4,61,"12/14/10",0092,5,0.180,0.0930
4,61,"12/14/10",0152,5,0.070,0.0255
4,61,"12/14/10",0553,5,0.360,0.1623
4,61,"12/14/10",0556,5,1.160,0.4020
4,61,"12/14/10",0557,5,0.120,0.0644
4,61,"12/14/10",0558,5,0.150,0.1378
4,61,"12/14/10",0574,5,0.200,0.0837
4,61,"12/14/10",0575,5,0.080,0.0583
4,61,"12/14/10",0589,5,0.120,0.0464
4,63,"10/24/11",0024,5,0.850,0.2329
4,63,"10/24/11",0029,5,2.730,0.6623
4,63,"10/24/11",0030,5,8.330,2.1209
4,63,"10/24/11",0066,5,0.000,0.0000
4,63,"10/24/11",0067,5,0.000,0.0000
4,63,"10/24/11",0075,5,0.040,0.0187
4,63,"10/24/11",0081,5,0.000,0.0000
4,63,"10/24/11",0082,5,0.000,0.0000
4,63,"10/24/11",0085,5,0.100,0.0418
4,63,"10/24/11",0089,5,0.000,0.0000
4,63,"10/24/11",0092,5,0.320,0.0815
4,63,"10/24/11",0152,5,0.100,0.0474
4,63,"10/24/11",0553,5,0.300,0.1466
4,63,"10/24/11",0556,5,1.080,0.4158
4,63,"10/24/11",0557,5,0.100,0.0418
4,63,"10/24/11",0558,5,0.140,0.0857
4,63,"10/24/11",0574,5,0.250,0.0387
4,63,"10/24/11",0575,5,0.050,0.0274
4,63,"10/24/11",0589,5,0.280,0.0875
5,1,"08/28/80",0024,5,0.410,0.1771
5,1,"08/28/80",0029,5,1.080,0.4146
5,1,"08/28/80",0030,5,3.220,1.2036
5,1,"08/28/80",0066,5,0.020,0.0122
5,1,"08/28/80",0067,5,0.060,0.0400
5,1,"08/28/80",0075,5,0.000,0.0000
5,1,"08/28/80",0081,5,0.000,0.0000
5,1,"08/28/80",0082,5,0.150,0.1500
5,1,"08/28/80",0085,5,0.000,0.0000
5,1,"08/28/80",0089,5,0.270,0.1729
5,1,"08/28/80",0092,5,0.190,0.0485
5,1,"08/28/80",0152,5,0.000,0.0000
5,1,"08/28/80",0553,5,0.020,0.0200
5,1,"08/28/80",0556,5,0.040,0.0187
5,1,"08/28/80",0557,5,0.000,0.0000
5,1,"08/28/80",0558,5,0.030,0.0300
5,1,"08/28/80",0574,5,0.020,0.0200
5,1,"08/28/80",0575,5,0.560,0.5115
5,1,"08/28/80",0589,5,0.450,0.1194
5,2,"04/24/81",0024,5,0.840,0.3382
5,2,"04/24/81",0029,5,1.740,0.8856
5,2,"04/24/81",0030,5,3.800,1.2663
5,2,"04/24/81",0066,5,0.020,0.0200
5,2,"04/24/81",0067,5,0.030,0.0200
5,2,"04/24/81",0075,5,0.000,0.0000
5,2,"04/24/81",0081,5,0.010,0.0100
5,2,"04/24/81",0082,5,0.160,0.1600
5,2,"04/24/81",0085,5,0.060,0.0292
5,2,"04/24/81",0089,5,0.400,0.1851
5,2,"04/24/81",0092,5,0.200,0.0689
5,2,"04/24/81",0152,5,0.000,0.0000
5,2,"04/24/81",0553,5,0.090,0.0781
5,2,"04/24/81",0556,5,0.100,0.0632
5,2,"04/24/81",0557,5,1.970,1.6242
5,2,"04/24/81",0558,5,2.460,2.2615
5,2,"04/24/81",0574,5,0.000,0.0000
5,2,"04/24/81",0575,5,0.190,0.1364
5,2,"04/24/81",0589,5,0.260,0.0245
5,3,"10/23/81",0024,5,0.680,0.2611
5,3,"10/23/81",0029,5,1.560,0.5830
5,3,"10/23/81",0030,5,2.040,0.6670
5,3,"10/23/81",0066,5,0.040,0.0187
5,3,"10/23/81",0067,5,0.110,0.1100
5,3,"10/23/81",0075,5,0.000,0.0000
5,3,"10/23/81",0081,5,0.000,0.0000
5,3,"10/23/81",0082,5,0.160,0.1600
5,3,"10/23/81",0085,5,0.020,0.0122
5,3,"10/23/81",0089,5,0.000,0.0000
5,3,"10/23/81",0092,5,0.170,0.0663
5,3,"10/23/81",0152,5,0.000,0.0000
5,3,"10/23/81",0553,5,0.050,0.0224
5,3,"10/23/81",0556,5,0.130,0.0663
5,3,"10/23/81",0557,5,2.250,0.8064
5,3,"10/23/81",0558,5,0.290,0.1269
5,3,"10/23/81",0574,5,0.000,0.0000
5,3,"10/23/81",0575,5,0.680,0.6194
5,3,"10/23/81",0589,5,0.730,0.2543
5,4,"04/29/82",0024,5,0.420,0.1960
5,4,"04/29/82",0029,5,1.530,0.6501
5,4,"04/29/82",0030,5,2.660,1.0331
5,4,"04/29/82",0066,5,0.010,0.0100
5,4,"04/29/82",0067,5,0.000,0.0000
5,4,"04/29/82",0075,5,0.000,0.0000
5,4,"04/29/82",0081,5,0.020,0.0200
5,4,"04/29/82",0082,5,0.110,0.0980
5,4,"04/29/82",0085,5,0.040,0.0292
5,4,"04/29/82",0089,5,0.160,0.0696
5,4,"04/29/82",0092,5,0.120,0.0561
5,4,"04/29/82",0152,5,0.000,0.0000
5,4,"04/29/82",0553,5,0.060,0.0400
5,4,"04/29/82",0556,5,0.100,0.0316
5,4,"04/29/82",0557,5,0.620,0.1056
5,4,"04/29/82",0558,5,0.050,0.0387
5,4,"04/29/82",0574,5,0.000,0.0000
5,4,"04/29/82",0575,5,0.580,0.4946
5,4,"04/29/82",0589,5,0.630,0.1329
5,5,"10/19/82",0024,5,1.540,1.3167
5,5,"10/19/82",0029,5,1.350,0.6162
5,5,"10/19/82",0030,5,3.510,1.1513
5,5,"10/19/82",0066,5,0.060,0.0187
5,5,"10/19/82",0067,5,0.000,0.0000
5,5,"10/19/82",0075,5,0.000,0.0000
5,5,"10/19/82",0081,5,0.000,0.0000
5,5,"10/19/82",0082,5,0.120,0.1200
5,5,"10/19/82",0085,5,0.010,0.0100
5,5,"10/19/82",0089,5,0.000,0.0000
5,5,"10/19/82",0092,5,0.180,0.0539
5,5,"10/19/82",0152,5,0.000,0.0000
5,5,"10/19/82",0553,5,0.210,0.1229
5,5,"10/19/82",0556,5,0.290,0.0828
5,5,"10/19/82",0557,5,1.630,0.3669
5,5,"10/19/82",0558,5,0.660,0.3010
5,5,"10/19/82",0574,5,0.030,0.0122
5,5,"10/19/82",0575,5,0.490,0.4302
5,5,"10/19/82",0589,5,0.400,0.0474
5,6,"04/26/83",0024,5,0.330,0.2572
5,6,"04/26/83",0029,5,1.660,0.5735
5,6,"04/26/83",0030,5,2.780,1.0795
5,6,"04/26/83",0066,5,0.020,0.0200
5,6,"04/26/83",0067,5,0.020,0.0122
5,6,"04/26/83",0075,5,0.000,0.0000
5,6,"04/26/83",0081,5,0.000,0.0000
5,6,"04/26/83",0082,5,0.060,0.0600
5,6,"04/26/83",0085,5,0.020,0.0200
5,6,"04/26/83",0089,5,0.360,0.1435
5,6,"04/26/83",0092,5,0.230,0.0663
5,6,"04/26/83",0152,5,0.000,0.0000
5,6,"04/26/83",0553,5,0.170,0.1114
5,6,"04/26/83",0556,5,0.220,0.0490
5,6,"04/26/83",0557,5,0.520,0.1068
5,6,"04/26/83",0558,5,0.090,0.0245
5,6,"04/26/83",0574,5,0.030,0.0200
5,6,"04/26/83",0575,5,0.320,0.2728
5,6,"04/26/83",0589,5,0.440,0.1691
5,7,"09/14/83",0024,5,0.120,0.0970
5,7,"09/14/83",0029,5,1.620,0.5765
5,7,"09/14/83",0030,5,2.930,1.0399
5,7,"09/14/83",0066,5,0.010,0.0100
5,7,"09/14/83",0067,5,0.000,0.0000
5,7,"09/14/83",0075,5,0.000,0.0000
5,7,"09/14/83",0081,5,0.020,0.0200
5,7,"09/14/83",0082,5,0.020,0.0200
5,7,"09/14/83",0085,5,0.070,0.0464
5,7,"09/14/83",0089,5,0.060,0.0187
5,7,"09/14/83",0092,5,0.140,0.0245
5,7,"09/14/83",0152,5,0.000,0.0000
5,7,"09/14/83",0553,5,0.240,0.1478
5,7,"09/14/83",0556,5,0.390,0.0843
5,7,"09/14/83",0557,5,7.280,3.2264
5,7,"09/14/83",0558,5,0.800,0.3718
5,7,"09/14/83",0574,5,0.040,0.0187
5,7,"09/14/83",0575,5,2.310,1.8355
5,7,"09/14/83",0589,5,0.630,0.2004
5,8,"02/28/84",0024,5,0.000,0.0000
5,8,"02/28/84",0029,5,0.830,0.2649
5,8,"02/28/84",0030,5,2.800,0.8679
5,8,"02/28/84",0066,5,0.050,0.0316
5,8,"02/28/84",0067,5,0.000,0.0000
5,8,"02/28/84",0075,5,0.000,0.0000
5,8,"02/28/84",0081,5,0.000,0.0000
5,8,"02/28/84",0082,5,0.000,0.0000
5,8,"02/28/84",0085,5,0.040,0.0187
5,8,"02/28/84",0089,5,0.100,0.0354
5,8,"02/28/84",0092,5,0.110,0.0600
5,8,"02/28/84",0152,5,0.000,0.0000
5,8,"02/28/84",0553,5,1.220,0.9258
5,8,"02/28/84",0556,5,0.420,0.1221
5,8,"02/28/84",0557,5,2.430,0.9114
5,8,"02/28/84",0558,5,0.110,0.0510
5,8,"02/28/84",0574,5,0.070,0.0374
5,8,"02/28/84",0575,5,2.140,1.4347
5,8,"02/28/84",0589,5,1.580,0.6829
5,9,"10/04/84",0024,5,0.040,0.0292
5,9,"10/04/84",0029,5,0.960,0.3422
5,9,"10/04/84",0030,5,3.750,1.2448
5,9,"10/04/84",0066,5,0.030,0.0300
5,9,"10/04/84",0067,5,0.000,0.0000
5,9,"10/04/84",0075,5,0.000,0.0000
5,9,"10/04/84",0081,5,0.000,0.0000
5,9,"10/04/84",0082,5,0.000,0.0000
5,9,"10/04/84",0085,5,0.050,0.0224
5,9,"10/04/84",0089,5,0.030,0.0300
5,9,"10/04/84",0092,5,0.070,0.0339
5,9,"10/04/84",0152,5,0.000,0.0000
5,9,"10/04/84",0553,5,0.730,0.4647
5,9,"10/04/84",0556,5,0.050,0.0158
5,9,"10/04/84",0557,5,0.000,0.0000
5,9,"10/04/84",0558,5,0.020,0.0122
5,9,"10/04/84",0574,5,0.010,0.0100
5,9,"10/04/84",0575,5,0.050,0.0387
5,9,"10/04/84",0589,5,0.640,0.3080
5,10,"04/26/85",0024,5,0.040,0.0292
5,10,"04/26/85",0029,5,1.470,0.4398
5,10,"04/26/85",0030,5,3.610,1.2488
5,10,"04/26/85",0066,5,0.010,0.0100
5,10,"04/26/85",0067,5,0.000,0.0000
5,10,"04/26/85",0075,5,0.000,0.0000
5,10,"04/26/85",0081,5,0.000,0.0000
5,10,"04/26/85",0082,5,0.110,0.1100
5,10,"04/26/85",0085,5,0.070,0.0700
5,10,"04/26/85",0089,5,0.170,0.0490
5,10,"04/26/85",0092,5,0.090,0.0367
5,10,"04/26/85",0152,5,0.000,0.0000
5,10,"04/26/85",0553,5,0.180,0.1454
5,10,"04/26/85",0556,5,0.040,0.0187
5,10,"04/26/85",0557,5,0.000,0.0000
5,10,"04/26/85",0558,5,0.000,0.0000
5,10,"04/26/85",0574,5,0.000,0.0000
5,10,"04/26/85",0575,5,0.010,0.0100
5,10,"04/26/85",0589,5,0.370,0.1546
5,11,"09/08/85",0024,5,0.020,0.0200
5,11,"09/08/85",0029,5,1.480,0.4944
5,11,"09/08/85",0030,5,4.080,1.4502
5,11,"09/08/85",0066,5,0.030,0.0200
5,11,"09/08/85",0067,5,0.000,0.0000
5,11,"09/08/85",0075,5,0.000,0.0000
5,11,"09/08/85",0081,5,0.000,0.0000
5,11,"09/08/85",0082,5,0.160,0.1478
5,11,"09/08/85",0085,5,0.120,0.0464
5,11,"09/08/85",0089,5,0.130,0.0374
5,11,"09/08/85",0092,5,0.090,0.0367
5,11,"09/08/85",0152,5,0.000,0.0000
5,11,"09/08/85",0553,5,0.290,0.2326
5,11,"09/08/85",0556,5,0.070,0.0339
5,11,"09/08/85",0557,5,0.000,0.0000
5,11,"09/08/85",0558,5,0.030,0.0200
5,11,"09/08/85",0574,5,0.010,0.0100
5,11,"09/08/85",0575,5,0.000,0.0000
5,11,"09/08/85",0589,5,0.230,0.0930
5,12,"04/20/86",0024,5,0.020,0.0122
5,12,"04/20/86",0029,5,1.120,0.4274
5,12,"04/20/86",0030,5,3.160,1.0502
5,12,"04/20/86",0066,5,0.040,0.0292
5,12,"04/20/86",0067,5,0.000,0.0000
5,12,"04/20/86",0075,5,0.000,0.0000
5,12,"04/20/86",0081,5,0.000,0.0000
5,12,"04/20/86",0082,5,0.090,0.0900
5,12,"04/20/86",0085,5,0.080,0.0436
5,12,"04/20/86",0089,5,0.250,0.0866
5,12,"04/20/86",0092,5,0.170,0.0752
5,12,"04/20/86",0152,5,0.000,0.0000
5,12,"04/20/86",0553,5,0.230,0.1617
5,12,"04/20/86",0556,5,0.060,0.0400
5,12,"04/20/86",0557,5,3.330,2.2275
5,12,"04/20/86",0558,5,9.090,5.9343
5,12,"04/20/86",0574,5,0.020,0.0200
5,12,"04/20/86",0575,5,0.000,0.0000
5,12,"04/20/86",0589,5,0.120,0.0752
5,13,"10/03/86",0024,5,0.000,0.0000
5,13,"10/03/86",0029,5,0.770,0.2411
5,13,"10/03/86",0030,5,1.410,0.4825
5,13,"10/03/86",0066,5,0.000,0.0000
5,13,"10/03/86",0067,5,0.000,0.0000
5,13,"10/03/86",0075,5,0.000,0.0000
5,13,"10/03/86",0081,5,0.000,0.0000
5,13,"10/03/86",0082,5,0.130,0.1300
5,13,"10/03/86",0085,5,0.100,0.0316
5,13,"10/03/86",0089,5,0.070,0.0436
5,13,"10/03/86",0092,5,0.160,0.0485
5,13,"10/03/86",0152,5,0.000,0.0000
5,13,"10/03/86",0553,5,0.120,0.0752
5,13,"10/03/86",0556,5,1.340,1.1332
5,13,"10/03/86",0557,5,0.530,0.1617
5,13,"10/03/86",0558,5,0.010,0.0100
5,13,"10/03/86",0574,5,0.010,0.0100
5,13,"10/03/86",0575,5,0.170,0.1463
5,13,"10/03/86",0589,5,1.500,0.5570
5,14,"04/27/87",0024,5,0.070,0.0464
5,14,"04/27/87",0029,5,1.100,0.3567
5,14,"04/27/87",0030,5,2.170,1.1830
5,14,"04/27/87",0066,5,0.060,0.0367
5,14,"04/27/87",0067,5,0.000,0.0000
5,14,"04/27/87",0075,5,0.000,0.0000
5,14,"04/27/87",0081,5,0.000,0.0000
5,14,"04/27/87",0082,5,0.130,0.1179
5,14,"04/27/87",0085,5,0.120,0.0561
5,14,"04/27/87",0089,5,0.180,0.0604
5,14,"04/27/87",0092,5,0.200,0.0707
5,14,"04/27/87",0152,5,0.000,0.0000
5,14,"04/27/87",0553,5,0.300,0.2403
5,14,"04/27/87",0556,5,0.050,0.0316
5,14,"04/27/87",0557,5,0.450,0.2877
5,14,"04/27/87",0558,5,0.070,0.0700
5,14,"04/27/87",0574,5,0.010,0.0100
5,14,"04/27/87",0575,5,0.720,0.5335
5,14,"04/27/87",0589,5,0.670,0.1393
