"Station","Period","Date","Swath","KelpID","HoldFast","StipeCount"
4,13,"10/02/86","39L","4_7_1222",19,"NA"
4,13,"10/02/86","39L","4_7_1223",17,"NA"
4,13,"10/02/86","39L","4_7_1224",9,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","4_9_1052",12,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","NA",4,"NA"
4,13,"10/02/86","45L","4_9_1044",15,"NA"
4,13,"10/02/86","45L","4_9_1063",45,"NA"
4,13,"10/02/86","45L","4_9_1068",9,"NA"
4,13,"10/02/86","45L","4_9_1071",8,"NA"
4,13,"10/02/86","45L","4_9_1202",10,"NA"
4,13,"10/02/86","45L","4_9_1204",12,"NA"
4,13,"10/02/86","45L","4_9_1209",16,"NA"
4,14,"04/24/87","10R","4_2_1028",5,"NA"
4,14,"04/24/87","10R","4_2_1042",19,"NA"
4,14,"04/24/87","10R","4_2_1072",11,"NA"
4,14,"04/24/87","10R","4_2_1073",18,"NA"
4,14,"04/24/87","10R","4_2_1082",18,"NA"
4,14,"04/24/87","10R","4_2_1430",12,"NA"
4,14,"04/24/87","10R","4_2_1431",17,"NA"
4,14,"04/24/87","10R","4_2_1434",10,"NA"
4,14,"04/24/87","10R","4_2_1436",16,"NA"
4,14,"04/24/87","22L","4_3_1200",10,"NA"
4,14,"04/24/87","22L","4_3_1212",15,"NA"
4,14,"04/24/87","22L","4_3_1359",14,"NA"
4,14,"04/24/87","22L","4_3_1413",12,"NA"
4,14,"04/24/87","32L","4_5_1227",14,"NA"
4,14,"04/24/87","32L","4_5_1234",23,"NA"
4,14,"04/24/87","32L","4_5_1377",14,"NA"
4,14,"04/24/87","32L","4_5_1380",14,"NA"
4,14,"04/24/87","32L","4_5_1386",17,"NA"
4,14,"04/24/87","32L","4_5_1400",11,"NA"
4,14,"04/24/87","32L","4_5_1402",13,"NA"
4,14,"04/24/87","32L","4_5_1408",6,"NA"
4,14,"04/24/87","32L","4_5_1410",19,"NA"
4,14,"04/24/87","39L","4_7_1203",27,"NA"
4,14,"04/24/87","39L","4_7_1217",16,"NA"
4,14,"04/24/87","39L","4_7_1218",22,"NA"
4,14,"04/24/87","39L","4_7_1220",17,"NA"
4,14,"04/24/87","39L","4_7_1221",8,"NA"
4,14,"04/24/87","39L","4_7_1224",12,"NA"
4,14,"04/24/87","39L","4_7_1383",14,"NA"
4,14,"04/24/87","39L","4_7_1386",13,"NA"
4,14,"04/24/87","39L","4_7_1393",18,"NA"
4,14,"04/24/87","39L","4_7_1412",8,"NA"
4,14,"04/24/87","45L","4_9_1052",12,"NA"
4,14,"04/24/87","45L","4_9_1063",40,"NA"
4,14,"04/24/87","45L","4_9_1068",10,"NA"
4,14,"04/24/87","45L","4_9_1071",16,"NA"
4,14,"04/24/87","45L","4_9_1414",16,"NA"
4,14,"04/24/87","45L","4_9_1419",12,"NA"
4,14,"04/24/87","45L","4_9_1424",24,"NA"
4,14,"04/24/87","45L","4_9_1425",9,"NA"
4,14,"04/24/87","45L","4_9_1426",13,"NA"
4,15,"10/08/87","10R","4_2_1042",36,"NA"
4,15,"10/08/87","10R","4_2_1082",24,"NA"
4,15,"10/08/87","10R","4_2_1431",38,"NA"
4,15,"10/08/87","10R","4_2_1434",29,"NA"
4,15,"10/08/87","22L","4_3_1200",17,"NA"
4,15,"10/08/87","22L","4_3_1359",40,"NA"
4,15,"10/08/87","32L","NA",27,"NA"
4,15,"10/08/87","32L","NA",25,"NA"
4,15,"10/08/87","32L","NA",30,"NA"
4,15,"10/08/87","32L","4_5_1234",42,"NA"
4,15,"10/08/87","32L","4_5_1377",27,"NA"
4,15,"10/08/87","32L","4_5_1380",27,"NA"
4,15,"10/08/87","32L","4_5_1386",31,"NA"
4,15,"10/08/87","32L","4_5_1400",31,"NA"
4,15,"10/08/87","32L","4_5_1402",15,"NA"
4,15,"10/08/87","32L","4_5_1408",22,"NA"
4,15,"10/08/87","32L","4_5_1410",35,"NA"
4,15,"10/08/87","32L","4_5_1508",37,"NA"
4,15,"10/08/87","39L","NA",23,"NA"
4,15,"10/08/87","39L","NA",24,"NA"
4,15,"10/08/87","39L","NA",12,"NA"
4,15,"10/08/87","39L","4_7_1217",40,"NA"
4,15,"10/08/87","39L","4_7_1218",36,"NA"
4,15,"10/08/87","39L","4_7_1386",33,"NA"
4,15,"10/08/87","39L","4_7_1393",25,"NA"
4,15,"10/08/87","39L","4_7_1487",24,"NA"
4,15,"10/08/87","39L","4_7_1495",28,"NA"
4,15,"10/08/87","39L","4_7_1507",12,"NA"
4,15,"10/08/87","45L","4_9_1071",24,"NA"
4,15,"10/08/87","45L","4_9_1414",20,"NA"
4,15,"10/08/87","45L","4_9_1419",23,"NA"
4,15,"10/08/87","45L","4_9_1425",17,"NA"
4,15,"10/08/87","45L","4_9_1426",17,"NA"
4,16,"04/29/88","10R","4_2_1073",32,"NA"
4,16,"04/29/88","10R","4_2_1431",24,"NA"
4,16,"04/29/88","10R","4_2_1547",20,"NA"
4,16,"04/29/88","10R","4_2_1565",18,"NA"
4,16,"04/29/88","10R","4_2_1566",25,"NA"
4,16,"04/29/88","22L","4_3_1200",15,"NA"
4,16,"04/29/88","22L","4_3_1359",13,"NA"
4,16,"04/29/88","32L","4_5_1377",12,"NA"
4,16,"04/29/88","32L","4_5_1400",19,"NA"
4,16,"04/29/88","32L","4_5_1410",20,"NA"
4,16,"04/29/88","32L","4_5_1508",15,"NA"
4,16,"04/29/88","32L","4_5_1553",15,"NA"
4,16,"04/29/88","32L","4_5_1554",15,"NA"
4,16,"04/29/88","39L","4_7_1217",27,"NA"
4,16,"04/29/88","39L","4_7_1218",24,"NA"
4,16,"04/29/88","39L","4_7_1386",20,"NA"
4,16,"04/29/88","39L","4_7_1393",31,"NA"
4,16,"04/29/88","39L","4_7_1515",18,"NA"
4,16,"04/29/88","39L","4_7_1549",29,"NA"
4,16,"04/29/88","39L","4_7_1557",26,"NA"
4,16,"04/29/88","39L","4_7_1559",20,"NA"
4,16,"04/29/88","45L","4_9_1419",25,"NA"
4,16,"04/29/88","45L","4_9_1425",22,"NA"
4,16,"04/29/88","45L","4_9_1550",17,"NA"
4,17,"10/08/88","10R","4_2_1073",34,"NA"
4,17,"10/08/88","10R","4_2_1365",51,"NA"
4,17,"10/08/88","10R","4_2_1366",60,"NA"
4,17,"10/08/88","10R","4_2_1431",45,"NA"
4,17,"10/08/88","10R","4_2_1547",68,"NA"
4,17,"10/08/88","22L","4_3_1200",37,"NA"
4,17,"10/08/88","22L","4_3_1359",53,"NA"
4,17,"10/08/88","32L","NA",46,"NA"
4,17,"10/08/88","32L","4_5_1553",40,"NA"
4,17,"10/08/88","32L","4_5_1554",48,"NA"
4,17,"10/08/88","39L","4_7_1217",59,"NA"
4,17,"10/08/88","39L","4_7_1386",39,"NA"
4,17,"10/08/88","39L","4_7_1515",58,"NA"
4,17,"10/08/88","39L","4_7_1549",56,"NA"
4,17,"10/08/88","39L","4_7_1557",64,"NA"
4,17,"10/08/88","39L","4_7_1559",34,"NA"
4,17,"10/08/88","45L","NA",46,"NA"
4,17,"10/08/88","45L","4_9_1550",44,"NA"
4,18,"04/22/89","10R","NA",12,"NA"
4,18,"04/22/89","10R","NA",8,"NA"
4,18,"04/22/89","10R","4_2_1431",34,"NA"
4,18,"04/22/89","10R","4_2_1547",19,"NA"
4,18,"04/22/89","22L","4_3_1692",28,"NA"
4,18,"04/22/89","32L","4_5_1694",9,"NA"
4,18,"04/22/89","32L","4_5_1696",22,"NA"
4,18,"04/22/89","39L","NA",9,"NA"
4,18,"04/22/89","39L","NA",9,"NA"
4,18,"04/22/89","39L","NA",13,"NA"
4,18,"04/22/89","39L","NA",13,"NA"
4,18,"04/22/89","39L","NA",12,"NA"
4,18,"04/22/89","39L","NA",14,"NA"
4,18,"04/22/89","39L","NA",6,"NA"
4,18,"04/22/89","39L","4_7_1217",57,"NA"
4,18,"04/22/89","39L","4_7_1386",48,"NA"
4,18,"04/22/89","39L","4_7_1557",62,"NA"
4,18,"04/22/89","39L","4_7_1672",10,"NA"
4,18,"04/22/89","39L","4_7_1673",17,"NA"
4,18,"04/22/89","39L","4_7_1676",13,"NA"
4,18,"04/22/89","39L","4_7_1679",18,"NA"
4,18,"04/22/89","39L","4_7_1682",9,"NA"
4,18,"04/22/89","39L","4_7_1691",6,"NA"
4,18,"04/22/89","39L","4_7_1699",16,"NA"
4,18,"04/22/89","45L","NA",15,"NA"
4,18,"04/22/89","45L","NA",4,"NA"
4,18,"04/22/89","45L","NA",5,"NA"
4,18,"04/22/89","45L","NA",15,"NA"
4,18,"04/22/89","45L","NA",5,"NA"
4,18,"04/22/89","45L","4_9_1664",18,"NA"
4,18,"04/22/89","45L","4_9_1677",14,"NA"
4,18,"04/22/89","45L","4_9_1680",20,"NA"
4,18,"04/22/89","45L","4_9_1690",17,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","NA",9,"NA"
4,19,"11/14/89","10R","4_2_1728",11,"NA"
4,19,"11/14/89","10R","4_2_1753",11,"NA"
4,19,"11/14/89","10R","4_2_1775",19,"NA"
4,19,"11/14/89","10R","4_2_1807",14,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","NA",9,"NA"
4,19,"11/14/89","22L","4_3_1765",12,"NA"
4,19,"11/14/89","22L","4_3_1776",8,"NA"
4,19,"11/14/89","22L","4_3_1796",6,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","NA",9,"NA"
4,19,"11/14/89","32L","4_5_1694",11,"NA"
4,19,"11/14/89","32L","4_5_1696",23,"NA"
4,19,"11/14/89","32L","4_5_1743",15,"NA"
4,19,"11/14/89","32L","4_5_1745",15,"NA"
4,19,"11/14/89","32L","4_5_1797",12,"NA"
4,19,"11/14/89","32L","4_5_1803",11,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","NA",9,"NA"
4,19,"11/14/89","39L","4_7_1691",18,"NA"
4,19,"11/14/89","39L","4_7_1699",27,"NA"
4,19,"11/14/89","39L","4_7_1726",17,"NA"
4,19,"11/14/89","39L","4_7_1754",14,"NA"
4,19,"11/14/89","39L","4_7_1770",18,"NA"
4,19,"11/14/89","45L","NA",9,"NA"
4,19,"11/14/89","45L","NA",9,"NA"
4,19,"11/14/89","45L","NA",9,"NA"
4,19,"11/14/89","45L","NA",9,"NA"
4,19,"11/14/89","45L","NA",9,"NA"
4,19,"11/14/89","45L","NA",9,"NA"
4,19,"11/14/89","45L","NA",9,"NA"
4,19,"11/14/89","45L","4_9_1664",16,"NA"
4,19,"11/14/89","45L","4_9_1680",18,"NA"
4,19,"11/14/89","45L","4_9_1758",11,"NA"
4,19,"11/14/89","45L","4_9_1809",16,"NA"
4,21,"10/22/90","10R","4_2_1728",29,"NA"
4,21,"10/22/90","10R","4_2_1753",29,"NA"
4,21,"10/22/90","10R","4_2_1801",12,"NA"
4,21,"10/22/90","10R","4_2_1869",32,"NA"
4,21,"10/22/90","22L","4_3_1765",20,"NA"
4,21,"10/22/90","22L","4_3_1877",10,"NA"
4,21,"10/22/90","22L","4_3_1890",14,"NA"
4,21,"10/22/90","22L","4_3_1900",20,"NA"
4,21,"10/22/90","32L","4_5_1694",12,"NA"
4,21,"10/22/90","32L","4_5_1745",20,"NA"
4,21,"10/22/90","32L","4_5_1880",19,"NA"
4,21,"10/22/90","39L","4_7_1672",20,"NA"
4,21,"10/22/90","39L","4_7_1679",25,"NA"
4,21,"10/22/90","39L","4_7_1699",30,"NA"
4,21,"10/22/90","39L","4_7_1726",23,"NA"
4,21,"10/22/90","39L","4_7_1754",24,"NA"
4,21,"10/22/90","39L","4_7_1862",18,"NA"
4,21,"10/22/90","39L","4_7_1876",15,"NA"
4,21,"10/22/90","39L","4_7_1884",21,"NA"
4,21,"10/22/90","45L","4_9_1680",32,"NA"
4,21,"10/22/90","45L","4_9_1809",18,"NA"
4,21,"10/22/90","45L","4_9_1893",15,"NA"
4,21,"10/22/90","45L","4_9_1895",17,"NA"
4,22,"04/18/91","10R","4_2_1728",23,"NA"
4,22,"04/18/91","10R","4_2_1753",28,"NA"
4,22,"04/18/91","10R","4_2_1801",10,"NA"
4,22,"04/18/91","10R","4_2_1869",33,"NA"
4,22,"04/18/91","22L","4_3_1765",27,"NA"
4,22,"04/18/91","22L","4_3_1820",22,"NA"
4,22,"04/18/91","22L","4_3_1877",13,"NA"
4,22,"04/18/91","22L","4_3_1890",14,"NA"
4,22,"04/18/91","22L","4_3_1900",21,"NA"
4,22,"04/18/91","32L","4_5_1797",17,"NA"
4,22,"04/18/91","32L","4_5_1808",17,"NA"
4,22,"04/18/91","32L","4_5_1843",30,"NA"
4,22,"04/18/91","39L","4_7_1672",20,"NA"
4,22,"04/18/91","39L","4_7_1679",20,"NA"
4,22,"04/18/91","39L","4_7_1726",33,"NA"
4,22,"04/18/91","39L","4_7_1754",35,"NA"
4,22,"04/18/91","39L","4_7_1876",33,"NA"
4,22,"04/18/91","39L","4_7_1884",22,"NA"
4,22,"04/18/91","45L","4_9_1680",20,"NA"
4,22,"04/18/91","45L","4_9_1809",20,"NA"
4,23,"10/10/91","10R","4_2_1728",13,"NA"
4,23,"10/10/91","10R","4_2_1753",20,"NA"
4,23,"10/10/91","10R","4_2_1801",16,"NA"
4,23,"10/10/91","10R","4_2_1869",26,"NA"
4,23,"10/10/91","22L","4_3_1921",27,"NA"
4,23,"10/10/91","32L","4_5_1808",12,"NA"
4,23,"10/10/91","32L","4_5_1843",39,"NA"
4,23,"10/10/91","39L","4_7_1726",52,"NA"
4,23,"10/10/91","39L","4_7_1754",47,"NA"
4,23,"10/10/91","39L","4_7_1876",44,"NA"
4,23,"10/10/91","45L","4_9_1680",6,"NA"
4,24,"04/12/92","10R","4_2_1728",26,"NA"
4,24,"04/12/92","10R","4_2_2056",38,"NA"
4,24,"04/12/92","10R","4_2_2057",35,"NA"
4,24,"04/12/92","10R","4_2_2061",31,"NA"
4,24,"04/12/92","10R","4_2_2062",1,"NA"
4,24,"04/12/92","32L","4_5_1843",49,"NA"
4,24,"04/12/92","32L","4_5_2040",10,"NA"
4,24,"04/12/92","32L","4_5_2041",8,"NA"
4,24,"04/12/92","32L","4_5_2043",19,"NA"
4,24,"04/12/92","32L","4_5_2044",9,"NA"
4,24,"04/12/92","32L","4_5_2049",17,"NA"
4,24,"04/12/92","32L","4_5_2055",11,"NA"
4,24,"04/12/92","32L","4_5_2058",8,"NA"
4,24,"04/12/92","32L","4_5_2063",7,"NA"
4,24,"04/12/92","39L","4_7_1726",53,"NA"
4,24,"04/12/92","39L","4_7_1754",39,"NA"
4,24,"04/12/92","39L","4_7_1876",45,"NA"
4,24,"04/12/92","39L","4_7_1981",1,"NA"
4,24,"04/12/92","39L","4_7_1983",8,"NA"
4,24,"04/12/92","39L","4_7_2030",10,"NA"
4,24,"04/12/92","39L","4_7_2031",8,"NA"
4,24,"04/12/92","39L","4_7_2034",4,"NA"
4,24,"04/12/92","39L","4_7_2036",3,"NA"
4,24,"04/12/92","39L","4_7_2037",6,"NA"
4,24,"04/12/92","39L","4_7_2042",1,"NA"
4,24,"04/12/92","39L","4_7_2050",4,"NA"
4,24,"04/12/92","39L","4_7_2051",12,"NA"
4,24,"04/12/92","45L","4_9_1957",23,"NA"
4,24,"04/12/92","45L","4_9_1965",12,"NA"
4,24,"04/12/92","45L","4_9_1984",10,"NA"
4,24,"04/12/92","45L","4_9_1993",2,"NA"
4,24,"04/12/92","45L","4_9_2035",5,"NA"
4,24,"04/12/92","45L","4_9_2037",3,"NA"
4,24,"04/12/92","45L","4_9_2045",1,"NA"
4,24,"04/12/92","45L","4_9_2046",5,"NA"
4,24,"04/12/92","45L","4_9_2047",1,"NA"
4,24,"04/12/92","45L","4_9_2053",6,"NA"
4,25,"10/08/92","10R","4_2_2006",7,"NA"
4,25,"10/08/92","10R","4_2_2010",4,"NA"
4,25,"10/08/92","10R","4_2_2019",1,"NA"
4,25,"10/08/92","10R","4_2_2022",2,"NA"
4,25,"10/08/92","10R","4_2_2031",4,"NA"
4,25,"10/08/92","10R","4_2_2034",9,"NA"
4,25,"10/08/92","10R","4_2_2036",10,"NA"
4,25,"10/08/92","10R","4_2_2040",1,"NA"
4,25,"10/08/92","10R","4_2_2047",4,"NA"
4,25,"10/08/92","32L","4_5_2014",3,"NA"
4,25,"10/08/92","32L","4_5_2032",5,"NA"
4,25,"10/08/92","32L","4_5_2043",10,"NA"
4,25,"10/09/92","22L","4_3_2009",8,"NA"
4,25,"10/09/92","22L","4_3_2016",4,"NA"
4,25,"10/09/92","22L","4_3_2021",4,"NA"
4,25,"10/09/92","22L","4_3_2022",2,"NA"
4,25,"10/09/92","22L","4_3_2025",4,"NA"
4,25,"10/09/92","22L","4_3_2030",9,"NA"
4,25,"10/09/92","22L","4_3_2039",1,"NA"
4,25,"10/09/92","22L","4_3_2045",1,"NA"
4,25,"10/09/92","39L","4_7_1754",15,"NA"
4,25,"10/09/92","39L","4_7_2034",10,"NA"
4,25,"10/09/92","39L","4_7_2042",2,"NA"
4,25,"10/09/92","39L","4_7_2046",10,"NA"
4,25,"10/09/92","39L","4_7_2050",4,"NA"
4,25,"10/09/92","45L","4_9_1965",8,"NA"
4,25,"10/09/92","45L","4_9_1993",3,"NA"
4,25,"10/09/92","45L","4_9_2032",2,"NA"
4,25,"10/09/92","45L","4_9_2035",2,"NA"
4,25,"10/09/92","45L","4_9_2044",3,"NA"
4,25,"10/09/92","45L","4_9_2083",2,"NA"
4,26,"04/17/93","10R","NA",5,"NA"
4,26,"04/17/93","10R","4_2_2006",17,"NA"
4,26,"04/17/93","10R","4_2_2007",14,"NA"
4,26,"04/17/93","10R","4_2_2034",19,"NA"
4,26,"04/17/93","10R","4_2_2060",23,"NA"
4,26,"04/17/93","10R","4_2_2225",11,"NA"
4,26,"04/17/93","10R","4_2_2231",11,"NA"
4,26,"04/17/93","10R","4_2_2252",8,"NA"
4,26,"04/17/93","10R","4_2_2259",6,"NA"
4,26,"04/17/93","22L","4_3_2009",14,"NA"
4,26,"04/17/93","22L","4_3_2248",22,"NA"
4,26,"04/17/93","32L","4_5_2090",38,"NA"
4,26,"04/17/93","32L","4_5_2243",12,"NA"
4,26,"04/17/93","32L","4_5_2256",10,"NA"
4,26,"04/17/93","32L","4_5_2267",11,"NA"
4,26,"04/17/93","39L","4_7_2013",32,"NA"
4,26,"04/17/93","39L","4_7_2034",5,"NA"
4,26,"04/17/93","39L","4_7_2042",21,"NA"
4,26,"04/17/93","39L","4_7_2235",20,"NA"
4,26,"04/17/93","39L","4_7_2249",3,"NA"
4,26,"04/17/93","45L","4_9_2053",25,"NA"
4,26,"04/17/93","45L","4_9_2228",12,"NA"
4,27,"10/25/93","10R","4_2_2007",105,"NA"
4,27,"10/25/93","10R","4_2_2034",89,"NA"
4,27,"10/25/93","10R","4_2_2060",35,"NA"
4,27,"10/25/93","10R","4_2_2214",35,"NA"
4,27,"10/25/93","10R","4_2_2225",21,"NA"
4,27,"10/25/93","10R","4_2_2231",23,"NA"
4,27,"10/25/93","10R","4_2_2239",17,"NA"
4,27,"10/25/93","10R","4_2_2259",20,"NA"
4,27,"10/25/93","22L","4_3_2009",5,"NA"
4,27,"10/25/93","22L","4_3_2664",5,"NA"
4,27,"10/25/93","32L","4_5_2014",19,"NA"
4,27,"10/25/93","32L","4_5_2256",26,"NA"
4,27,"10/25/93","32L","4_5_2267",28,"NA"
4,27,"10/25/93","32L","4_5_2660",14,"NA"
4,27,"10/25/93","39L","4_7_2034",24,"NA"
4,27,"10/25/93","39L","4_7_2578",13,"NA"
4,27,"10/25/93","39L","4_7_2596",34,"NA"
4,27,"10/25/93","39L","4_7_2662",15,"NA"
4,27,"10/25/93","39L","4_7_2666",19,"NA"
4,27,"10/25/93","45L","4_9_1965",56,"NA"
4,27,"10/25/93","45L","4_9_2044",37,"NA"
4,27,"10/25/93","45L","4_9_2622",17,"NA"
4,28,"04/16/94","10R","4_2_2007",16,"NA"
4,28,"04/16/94","10R","4_2_2034",29,"NA"
4,28,"04/16/94","10R","4_2_2060",46,"NA"
4,28,"04/16/94","10R","4_2_2225",25,"NA"
4,28,"04/16/94","10R","4_2_2231",25,"NA"
4,28,"04/16/94","10R","4_2_2239",21,"NA"
4,28,"04/16/94","10R","4_2_2259",20,"NA"
4,28,"04/16/94","10R","4_2_2532",9,"NA"
4,28,"04/16/94","10R","4_2_2654",26,"NA"
4,28,"04/16/94","10R","4_2_2657",17,"NA"
4,28,"04/16/94","22L","4_3_2626",15,"NA"
4,28,"04/16/94","22L","4_3_2627",14,"NA"
4,28,"04/16/94","22L","4_3_2629",8,"NA"
4,28,"04/16/94","22L","4_3_2630",24,"NA"
4,28,"04/16/94","22L","4_3_2643",11,"NA"
4,28,"04/16/94","32L","NA",7,"NA"
4,28,"04/16/94","32L","4_5_2256",23,"NA"
4,28,"04/16/94","32L","4_5_2591",17,"NA"
4,28,"04/16/94","32L","4_5_2660",27,"NA"
4,28,"04/16/94","39L","4_7_2581",16,"NA"
4,28,"04/16/94","39L","4_7_2596",26,"NA"
4,28,"04/16/94","39L","4_7_2616",32,"NA"
4,28,"04/16/94","39L","4_7_2662",35,"NA"
4,28,"04/16/94","39L","4_7_2666",40,"NA"
4,28,"04/16/94","45L","4_9_1965",30,"NA"
4,28,"04/16/94","45L","4_9_2392",29,"NA"
4,28,"04/16/94","45L","4_9_2623",4,"NA"
4,29,"10/06/94","10R","4_2_2007",31,"NA"
4,29,"10/06/94","10R","4_2_2225",36,"NA"
4,29,"10/06/94","10R","4_2_2231",30,"NA"
4,29,"10/06/94","10R","4_2_2657",31,"NA"
4,29,"10/06/94","10R","4_2_2746",40,"NA"
4,29,"10/06/94","22L","4_3_2629",11,"NA"
4,29,"10/06/94","32L","4_5_2267",54,"NA"
4,29,"10/06/94","32L","4_5_2591",28,"NA"
4,29,"10/06/94","39L","4_7_2581",10,"NA"
4,29,"10/06/94","39L","4_7_2662",40,"NA"
4,29,"10/06/94","45L","4_9_2592",36,"NA"
4,29,"10/06/94","45L","4_9_2623",20,"NA"
4,30,"04/10/95","32L","4_5_2750",7,"NA"
4,30,"04/10/95","32L","4_5_2758",5,"NA"
4,30,"04/10/95","32L","4_5_2841",8,"NA"
4,30,"04/10/95","32L","4_5_2865",25,"NA"
4,30,"04/10/95","32L","4_5_2890",4,"NA"
4,30,"04/10/95","39L","4_7_2858",5,"NA"
4,30,"04/10/95","39L","4_7_2860",14,"NA"
4,30,"04/10/95","39L","4_7_2865",21,"NA"
4,30,"04/10/95","39L","4_7_2870",16,"NA"
4,30,"04/10/95","39L","4_7_2876",9,"NA"
4,30,"04/10/95","39L","4_7_2878",11,"NA"
4,30,"04/10/95","39L","4_7_2882",12,"NA"
4,30,"04/10/95","45L","4_9_2623",21,"NA"
4,30,"04/10/95","45L","4_9_2864",7,"NA"
4,30,"04/10/95","45L","4_9_2875",2,"NA"
4,31,"10/06/95","10R","NA",2,"NA"
4,31,"10/06/95","10R","NA",2,"NA"
4,31,"10/06/95","10R","NA",2,"NA"
4,31,"10/06/95","10R","NA",2,"NA"
4,31,"10/06/95","10R","NA",2,"NA"
4,31,"10/06/95","10R","NA",2,"NA"
4,31,"10/06/95","10R","4_2_2929",4,"NA"
4,31,"10/06/95","10R","4_2_2933",2,"NA"
4,31,"10/06/95","10R","4_2_2978",7,"NA"
4,31,"10/06/95","10R","4_2_2984",2,"NA"
4,31,"10/06/95","10R","4_2_2985",20,"NA"
4,31,"10/06/95","10R","4_2_2987",14,"NA"
4,31,"10/06/95","10R","4_2_2989",7,"NA"
4,31,"10/06/95","10R","4_2_2990",7,"NA"
4,31,"10/06/95","10R","4_2_2993",5,"NA"
4,31,"10/06/95","10R","4_2_2995",17,"NA"
4,31,"10/06/95","10R","4_2_3003",3,"NA"
4,31,"10/06/95","22L","4_3_2936",17,"NA"
4,31,"10/06/95","22L","4_3_2938",10,"NA"
4,31,"10/06/95","22L","4_3_2942",6,"NA"
4,31,"10/06/95","22L","4_3_2944",7,"NA"
4,31,"10/06/95","22L","4_3_2949",11,"NA"
4,31,"10/06/95","22L","4_3_2950",16,"NA"
4,31,"10/06/95","22L","4_3_2951",3,"NA"
4,31,"10/06/95","22L","4_3_2953",3,"NA"
4,31,"10/06/95","22L","4_3_2954",14,"NA"
